date,value
2016-01-01,2.3
2016-04-01,1.3
2016-07-01,2.9
2016-10-01,2.2
2017-01-01,2.0
2017-04-01,2.3
2017-07-01,3.2
2017-10-01,4.6
2018-01-01,3.3
2018-04-01,2.1
2018-07-01,2.5
2018-10-01,0.6
2019-01-01,2.5
2019-04-01,3.4
2019-07-01,4.8
2019-10-01,2.8
2020-01-01,-5.2
2020-04-01,-28.0
2020-07-01,34.9
2020-10-01,4.6
2021-01-01,5.7
2021-04-01,7.0
2021-07-01,3.3
2021-10-01,7.0
2022-01-01,-1.0
2022-04-01,0.6
2022-07-01,2.9
2022-10-01,2.8
2023-01-01,2.9
2023-04-01,2.5
2023-07-01,4.7
2023-10-01,3.4
2024-01-01,0.8
2024-04-01,3.6
2024-07-01,3.3
2024-10-01,1.9
2025-01-01,-0.6
2025-04-01,3.8
2025-07-01,4.4
2025-10-01,0.5
2026-01-01,2.1
